title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries
Luck,tv,"Drama, Sport",2011.0,7.4,6318.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Eagleheart,tv,"Action, Comedy",2011.0,7.4,2202.0,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
Dual Survival,tv,"Adventure, Game-Show, Reality-TV",2010.0,7.4,3420.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
How the Universe Works,tv,Documentary,2010.0,8.9,7414.0,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PT, PY, RO, SK, SV, TC, TT, US, UY, VE"
Sister Wives,tv,Reality-TV,2010.0,4.5,3051.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Enlightened,tv,"Comedy, Drama",2011.0,7.5,10523.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Gold Rush,tv,Reality-TV,2010.0,7.2,5652.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Restaurant: Impossible,tv,Reality-TV,2011.0,6.8,2268.0,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Who the (Bleep) Did I Marry,tv,"Biography, Crime, Documentary",2010.0,6.7,662.0,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
The Amazing World of Gumball,tv,"Adventure, Animation, Comedy",2011.0,8.4,44652.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Nightmare Next Door,tv,"Crime, Documentary",2011.0,7.0,1135.0,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
NTSF:SD:SUV,tv,Comedy,2011.0,7.3,3455.0,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
Extreme Couponing,tv,Documentary,2011.0,4.7,537.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Mildred Pierce,tv,"Crime, Drama, Mystery",2011.0,7.6,24722.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Dead Files,tv,"Fantasy, Horror, Reality-TV",2011.0,6.7,3294.0,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PY, RO, SK, SV, TC, TT, US, UY, VE"
Banshee,tv,"Action, Crime, Drama",2013.0,8.4,131251.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Girls,tv,"Comedy, Drama",2012.0,7.4,79210.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Teen Titans Go!,tv,"Adventure, Animation, Comedy",2013.0,5.7,25960.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Salvage Hunters,tv,Reality-TV,2011.0,7.8,672.0,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK, US"
Masha and the Bear,tv,"Adventure, Animation, Comedy",2007.0,7.3,4154.0,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
True Detective,tv,"Crime, Drama, Mystery",2014.0,8.9,680345.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Naked and Marooned with Ed Stafford,tv,Documentary,2013.0,8.1,1081.0,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, GY, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
Fast N' Loud,tv,"Adventure, Comedy, Reality-TV",2012.0,7.4,2907.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Originals,tv,"Drama, Fantasy, Horror",2013.0,8.3,152081.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Uncle Grandpa,tv,"Animation, Comedy, Family",2010.0,4.5,7634.0,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, UY, VE"
The Tom and Jerry Show,tv,"Adventure, Animation, Comedy",2011.0,7.1,3868.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Your Pretty Face Is Going to Hell,tv,"Comedy, Fantasy, Horror",2013.0,7.8,3197.0,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, GY, HN, JM, LC, MC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
Blood Relatives,tv,"Crime, Documentary",2012.0,7.2,369.0,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
Mom,tv,"Comedy, Drama, Romance",2013.0,7.4,40637.0,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
Wheeler Dealers: Trading Up,tv,Documentary,2013.0,7.0,181.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
The Vow,tv,"Crime, Documentary",2020.0,7.2,6903.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Clarence,tv,"Adventure, Animation, Comedy",2013.0,6.8,12318.0,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, UY, VE"
Swamp Murders,tv,"Crime, Documentary",2013.0,6.9,318.0,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
Hello Ladies,tv,Comedy,2013.0,7.4,13813.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Leftovers,tv,"Drama, Fantasy, Mystery",2014.0,8.3,117658.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Mashiny skazki,tv,"Animation, Family",2011.0,5.8,115.0,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
The Eric Andre Show,tv,"Comedy, Talk-Show",2012.0,8.6,22664.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
NASA's Unexplained Files,tv,Documentary,2012.0,6.5,628.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Back from the Dead,tv,"Documentary, History, War",2011.0,6.9,21.0,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FR, GT, GY, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
Getting On,tv,Comedy,2013.0,7.8,4088.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Brother vs. Brother,tv,Reality-TV,2013.0,6.4,459.0,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
Deadly Influence: The Social Media Murders,tv,"Crime, Documentary",2024.0,6.7,462.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Uzumaki,tv,"Animation, Horror",2024.0,6.6,5790.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Penguin,tv,"Crime, Drama",2024.0,8.7,138918.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Naked and Afraid,tv,"Adventure, Game-Show, Horror",2013.0,6.6,5196.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Craig of the Creek,tv,"Adventure, Animation, Comedy",2017.0,7.5,3677.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Rick and Morty: The Anime,tv,"Adventure, Animation, Comedy",2024.0,2.9,2919.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Monkie Kid,tv,"Action, Adventure, Animation",2020.0,7.3,1192.0,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
From,tv,"Drama, Horror, Mystery",2022.0,7.8,118658.0,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, RS, SI, SK"
Kindred Spirits,tv,Reality-TV,2016.0,7.1,1496.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Found,tv,"Crime, Drama, Mystery",2023.0,6.8,6065.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Evil Lives Here,tv,"Biography, Crime, Documentary",2016.0,8.0,2104.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Casa Grande,tv,Drama,2023.0,6.2,215.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
The Gumball Chronicles,tv,"Animation, Comedy, Short",2020.0,7.2,84.0,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
New Looney Tunes,tv,"Adventure, Animation, Comedy",2015.0,5.8,1279.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Guy's Grocery Games,tv,"Game-Show, Reality-TV",2013.0,6.7,1906.0,"AD, AG, AR, BB, BO, BR, BS, CL, CR, ES, FR, GT, HN, MC, MX, NI, PE, RS, SV, TT, US, UY"
Destination Fear,tv,"Adventure, History, Horror",2019.0,7.1,1922.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Ministry of Time,tv,"Adventure, Comedy, Fantasy",2015.0,8.2,5726.0,"AD, ES, PT"
The Confidante,tv,Thriller,2024.0,6.5,303.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Chimp Crazy,tv,"Crime, Documentary",2024.0,7.3,2386.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Euphoria,tv,Drama,2019.0,8.3,260275.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
90 Day Fiancé: The Other Way,tv,"Documentary, Reality-TV",2019.0,6.7,1126.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
90 Day Fiancé: Before the 90 Days,tv,"Documentary, Reality-TV",2017.0,6.8,1510.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
His Dark Materials,tv,"Adventure, Drama, Fantasy",2019.0,7.8,88266.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
My Adventures with Superman,tv,"Action, Adventure, Animation",2023.0,7.7,7602.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Fargo,tv,"Crime, Drama, Thriller",2014.0,8.9,435307.0,"AD, ES"
Yukon Men,tv,"Adventure, Reality-TV",2012.0,7.2,921.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Burning Bush,tv,"Biography, Drama, History",2013.0,7.8,1779.0,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
Extreme Cheapskates,tv,Reality-TV,2011.0,5.7,792.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
Starstruck,tv,"Comedy, Romance",2021.0,7.5,8910.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Men Who Sold the World Cup,tv,Documentary,2021.0,7.1,259.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Coming from America,tv,Reality-TV,2024.0,7.0,102.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
We Bare Bears,tv,"Adventure, Animation, Comedy",2014.0,7.9,20043.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
The Golden Boy,tv,"Biography, Documentary, Sport",2023.0,7.3,1817.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
The Real Murders on Elm Street,tv,"Crime, Reality-TV",2024.0,6.6,270.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Superman & Lois,tv,"Action, Adventure, Drama",2021.0,7.8,43784.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
My Cat from Hell,tv,Reality-TV,2011.0,7.7,1666.0,"AD, AG, AR, BA, BB, BE, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Riverdale,tv,"Crime, Drama, Mystery",2017.0,6.5,158443.0,"AD, ES"
Fallen Idols: Nick and Aaron Carter,tv,Documentary,2024.0,6.1,736.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Looney Tunes Cartoons,tv,"Adventure, Animation, Comedy",2019.0,8.0,2080.0,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
My Big Fat American Gypsy Wedding,tv,Reality-TV,2012.0,4.1,441.0,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
